Text,Label
"made yourself look a cunt tbh, called me a murderer for an event which happened when i wasnt even born, i do the same and you call me an idiot. So you are simply calling yourself an idiot and too thick to realise then link a vile link like this. Tory",0
Going to med school in Scottsdale has made trophy wife/trophy husband very appealing plan Bs for a lot of us... living that scottsdale mom life is a side dream,1
"This is what social media does to our young women, in few years time, I bet there would be less woman doing chores at home at this rate. You don't want to know what I did while I was dating my hubby. My mum would spank me if I were to tell her this.",1
"He brought a former player who's been alleged with rape to the White House. Had a mutiny due to in action during the civil unrest following George floyd murder, did little after his own players were harassed by police, &amp; had a losing season. All them dudes opting out wasnt on BS",0
I’m pretty certain most men are eager to call TW women because they can’t admit they at least bisexual. Its convenient to men to push this narrative and in this case males have everything to gain from this and females lose.,0
You pregnant?,0
fuck uou rat bitch i hope harry snag süd- ur face i to the pavement slutbag@horsechock fuckhead snake,1
Lol I really do need a smash room man,0
"Don't do it Please...biggest mistake. l ever made.Don't even bother.Some women have suffered near blindness.The mirena causes fluid in the brain with no were to go.So it goes on to damage the optic nerves in the eyes.I was lucky, mine was caught early.The was coil removed.",0
"The one where rich men get laid VERY easily, and short men are invisible, yet women think they aren't shallow prostitutes. #mgtow",1
And are you really having to explain how Dua Lipa is dressed to your daughter? Or are you instead forced to explain our puritan-holdover society's problems with how women dress?,1
“You look like a east side whore” LMFAOO,1
"As long as it’s not a hair follicle test you can fake the shit outta that. Go get a cleanse and if you don’t pee clean after that, grab some fake pee or have some other woman that doesn’t do drugs, pee for you",0
What does you getting pregnant have anything to do with the decision to get the vaccine? It doesn't sterilize you. If anything you should probably want to be immune to a contagious disease before you get pregnant.,0
"I live in Arizona, another snowbird hotspot, and one year an old woman was driving the wrong way on the freeway and killed herself and a high school principal",0
Nobody talks about how it’s depressing for young men to let go of a lot of great women just because they can’t do the needful for those women at the time.,1
"If you grew up afraid of girls, you're going to become the guy that uses money to grab a woman's attention. You don't have the skill or game to do it otherwise.",0
A bunch of light skin/biracial women with the light eyes arguing about “black history“… Kill me now,0
"""it is clear that while class differences between the workers and peasants remain, we cannot speak of equality...we cannot admit the equality of workers and peasants""--LeninWhat? Why the hell not? Are peasants just temporarily embarrassed capitalists to this guy?",0
"“Women only control between 1% and 3.5% of assets under management, depending on specific class.” When Will We See More Gender Equality in Investing?",1
Mesh Panel Cut Out Lace-up Sneakers via #womensfashion #womenswear #womenstyle #womens #womenshealth #womensupportingwomen #womensfitness #womensbest #womensstyle #womensclothing #womensrights #womensday #WomensRunningCommunity #womensphysique,0
"Thank you. It is never okay to make women feel ""less than"" or unwelcome.",1
Man I don’t need a new year to say that I’m about stop or start something.,0
"I absolutely hate how women are told you have to take a man with you to go buy a car. If it’s my money and my credit, you can talk to me only.",1
i have no idea but something is telling me it's free woman,0
You are bitch and shame for women I feel sorry for your mom,1
I mean you gonna call me an SJW or whatever but that's very degrading and sexist. But maybe because she was one of the first young progressive congresspersons ? And you don't have a lot of those.,0
The patriarchy really is cold blooded. Hot blooded? Stingy bastards. That’s it. #patriarchy #thermostat #heat #peoplesgas #gasbill #dad #cheap,0
"i remembered one time i went to a mall and i saw this girl looking so fine with her fit... she was clingin to her boyfriend like a leech and eyeing me up and down im like GURL, I LITERALLY DONT CARE FOR YOUR MAN I JUST WANT TO SAY HOW PRETTY YOU ARE BUT GO OFF I GUESS",1
old man gets ready to spank a blond woman OTK,1
"Wanna milk my stiff cock with your mouth and hands or your ass dolly? I'm already dripping precum just thinking … — how abt all three ?? i’d tease n edge the heck out of u w my mouth n my hands n then when u’re abt 2 cum, i’d tak…",1
DON’T YOU DARE SLAG OFF THE OAK,0
Trump supporters are so dumb lol. still thinking he's going to win. I can't wait until reality sets in in your heads explode,0
"""Body language and the way one talks"" That's YOU. Not every male had the same body language or speaks like every other man, some are liked by some people, some aren't.So much on these threads re #trans vs #womensrights is just confirming over and over over again that LGBT ok.",1
Also apparently Wonder Woman can fly now.,0
ive been sooo interesting my whole life and i just want to be a boring trophy wife now,1
why did spotify cover sky's tits on night time my time cover,1
So beautiful. If i ever see u in public. Can i come over to u just to hand you Money and then leave again,0
"Sculpture Terracotta Alter The great Mother, archeological item, neolithic period #sculpture #etsy #artwork #monument #sculptures #homedecor #womensday #buyfineart#clay #sales #homedecor",0
"Miley Cyrus Is More Daring Than Ever in a Graphic Tee, Sheer Tights via nothing was more daring than her naked skank ass aka wrecking ball! she's just the same ole ho!",1
